content_id,format_id,format_name,hypothesis,platform,title,description,duration,created_at,views_count,likes_count,comments_count,shares_count,save_count,views_to_follower_ratio,is_10x_content,creator_id,creator_name,creator_followers,video_url,media_url,thumbnail_url,view_tier,search_strategy,human_verified_status
7557910366689299725,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,this audio is so funny lmao 😂 ,this audio is so funny lmao 😂 ,7,2025-10-06T01:12:39+00:00,248451,59260,168,4163,0,232.41,True,nicocoolest,nicolas !!,1069,https://www.tiktok.com/@nicocoolest/video/7557910366689299725,https://storage.googleapis.com/vizzylabs-source/media/7557910366689299725.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7557910366689299725.jpg,100K-1M,diversified,correct
7560125907852119316,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,in honor of my midterm essay i wrote then read back and realized i am just all over the place!!  #lifeofanpoliscistudent  #inclassessay #unicore #canadianuniversity ,in honor of my midterm essay i wrote then read back and realized i am just all over the place!!  #lifeofanpoliscistudent  #inclassessay #unicore #canadianuniversity ,7,2025-10-12T00:29:53+00:00,303111,77110,67,4635,0,267.29,True,ozakazam,lil🐺,1134,https://www.tiktok.com/@ozakazam/video/7560125907852119316,https://storage.googleapis.com/vizzylabs-source/media/7560125907852119316.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7560125907852119316.jpg,100K-1M,diversified,correct
7564206627994225942,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,it’s always midnight thoughts that get me😭 #fyp #essaywriting #university ,it’s always midnight thoughts that get me😭 #fyp #essaywriting #university ,7,2025-10-23T00:25:16+00:00,585,116,5,2,0,0.42,False,hayleycullin,hayleycullin,1385,https://www.tiktok.com/@hayleycullin/video/7564206627994225942,https://storage.googleapis.com/vizzylabs-source/media/7564206627994225942.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7564206627994225942.jpg,100-1K,diversified,correct
7565321722853903629,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,This goes for AP Lang and literally every essay I have ever written  This audio is literally frying me   #aplit #aplang #exams #clockstrikestwelvemidnightarrives #sharpenyourknifes,This goes for AP Lang and literally every essay I have ever written  This audio is literally frying me   #aplit #aplang #exams #clockstrikestwelvemidnightarrives #sharpenyourknifes,9,2025-10-26T00:32:33+00:00,5506,591,9,30,10,11.4,True,jellydog22,Jellydog,390,https://www.tiktok.com/@jellydog22/video/7565321722853903629,https://storage.googleapis.com/vizzylabs-source/media/7565321722853903629.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7565321722853903629.jpg,1K-10K,diversified,correct
7569672629037042957,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,And im still turning it in 😜,And im still turning it in 😜,13,2025-11-07T01:56:04+00:00,32233,7388,14,1676,0,5.72,False,sadtimeswithjose,SadTimesWithJose,5633,https://www.tiktok.com/@sadtimeswithjose/video/7569672629037042957,https://storage.googleapis.com/vizzylabs-source/media/7569672629037042957.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7569672629037042957.jpg,10K-100K,diversified,correct
7557502435460189462,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,Not my mouth missing the straw ,Not my mouth missing the straw ,8,2025-10-04T22:49:21+00:00,1391380,288195,408,11056,0,27.79,True,ani.cos,🇵🇸🇵🇸🇵🇸,50063,https://www.tiktok.com/@ani.cos/video/7557502435460189462,https://storage.googleapis.com/vizzylabs-source/media/7557502435460189462.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7557502435460189462.jpg,1M+,diversified,correct
7569336381739158839,me-reading-back-the-timed-essay,Me reading back the timed essay,"A 'Setup/Punchline' format where a highly relatable, stressful academic situation (the text overlay) is paired with a completely unrelated and absurd audio. The humor arises from the juxtaposition, with the audio representing the chaotic or poor-quality result of the stressful situation.

Pattern: {""text_overlay_pattern"": ""'Me [action] the [assignment] where I [description of a disastrous process]'."", ""voice_over_pattern"": ""A nonsensical or funny audio clip that serves as the punchline, representing the bad writing or outcome."", ""visual_pattern"": ""Creator looking at a laptop screen with a pensive, worried, or critical expression, as if reading their own bad work.""}

Confidence: high",tiktok,Inner Hamilton #aplang #hamilton ,Inner Hamilton #aplang #hamilton ,15,2025-11-06T04:11:40+00:00,5886,1090,17,25,0,15.02,True,katertater75,Katers,392,https://www.tiktok.com/@katertater75/video/7569336381739158839,https://storage.googleapis.com/vizzylabs-source/media/7569336381739158839.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7569336381739158839.jpg,1K-10K,diversified,correct
7572737810373807390,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,PSA to all college students ‼️‼️#studyhacks #academicweapon #college #collegetips #essays ,PSA to all college students ‼️‼️#studyhacks #academicweapon #college #collegetips #essays ,45,2025-11-15T00:10:34+00:00,8510,397,7,22,122,38.86,True,focuswithmads,M a d s📄🤍,219,https://www.tiktok.com/@focuswithmads/video/7572737810373807390,https://storage.googleapis.com/vizzylabs-source/media/7572737810373807390.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7572737810373807390.jpg,1K-10K,original,correct
7572096926405954828,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,guys be careful🫩 #studytok #StudyTips #college #fyp #chatgpt,guys be careful🫩 #studytok #StudyTips #college #fyp #chatgpt,50,2025-11-13T06:43:41+00:00,5684221,314417,2628,34269,67541,1.51,False,ashleysflow,Ashley,601,https://www.tiktok.com/@ashleysflow/video/7572096926405954828,https://storage.googleapis.com/vizzylabs-source/media/7572096926405954828.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7572096926405954828.jpg,1M+,diversified,correct
7573110954179759382,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,Pls send to sum1 who’s using ChatGPT in college … #studymotivation #tyrnitin #aidetectors #chatgpt #univeristy ,Pls send to sum1 who’s using ChatGPT in college … #studymotivation #tyrnitin #aidetectors #chatgpt #univeristy ,55,2025-11-16T00:18:25+00:00,17703,879,34,84,0,78.33,True,tayloredtuts,tayloredtuts,226,https://www.tiktok.com/@tayloredtuts/video/7573110954179759382,https://storage.googleapis.com/vizzylabs-source/media/7573110954179759382.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573110954179759382.jpg,10K-100K,diversified,correct
7541958175797398798,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,ChatGPT-5 with the sneaky Easter eggs #chatgpt5 #bestprompts #chatgpt #ai ,ChatGPT-5 with the sneaky Easter eggs #chatgpt5 #bestprompts #chatgpt #ai ,36,2025-08-24T01:30:10+00:00,14175431,716886,2476,145823,0,584.12,True,trybolt.new,the dev girl,24268,https://www.tiktok.com/@trybolt.new/video/7541958175797398798,https://storage.googleapis.com/vizzylabs-source/media/7541958175797398798.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7541958175797398798.jpg,1M+,diversified,correct
7554995113252965640,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,how to bypass NEW chatgpt watermarks 😭 #study #chatgpt #l,how to bypass NEW chatgpt watermarks 😭 #study #chatgpt #l,65,2025-09-28T04:39:39+00:00,1618679,126226,1399,17191,0,1225.34,True,jomartalks,jomartalks,1321,https://www.tiktok.com/@jomartalks/video/7554995113252965640,https://storage.googleapis.com/vizzylabs-source/media/7554995113252965640.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7554995113252965640.jpg,1M+,diversified,correct
7573111774971546894,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,if you’re still getting caught on turnitin after this don’t say I didn’t warn you 🤨 #study #studyhacks #college #uni #collegelife ,if you’re still getting caught on turnitin after this don’t say I didn’t warn you 🤨 #study #studyhacks #college #uni #collegelife ,43,2025-11-16T00:21:53+00:00,5540,174,2,22,0,426.15,True,studywithriverr,River,13,https://www.tiktok.com/@studywithriverr/video/7573111774971546894,https://storage.googleapis.com/vizzylabs-source/media/7573111774971546894.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573111774971546894.jpg,1K-10K,diversified,correct
7572622784887540999,chatgpt-invisible-watermarks,CHATGPT invisible watermarks,"This is a 'PSA' or 'secret reveal' format that grabs attention with a shocking, often unverified, claim about a popular topic (like AI). The format's virality is driven by a curiosity gap and the fear of missing out on crucial information, encouraging shares and comments.

Pattern: {""text_overlay_pattern"": ""A bold, alarming headline about a supposed hidden feature or danger (e.g., 'CHATGPT HAD BEEN LEAVING INVISIBLE WATERMARKS')."", ""voice_over_pattern"": ""A calm, narrative voice-over explaining the 'secret' information."", ""visual_pattern"": ""The creator performs a completely mundane and unrelated task (like cooking or cleaning) while the narration plays, a technique to make the content feel more casual and authentic.""}

Confidence: high",tiktok,Listen up!! #study #school #student #impoortant ,Listen up!! #study #school #student #impoortant ,49,2025-11-14T16:44:01+00:00,6928,276,3,16,0,41.73,True,studytipskaraa,Kara!,166,https://www.tiktok.com/@studytipskaraa/video/7572622784887540999,https://storage.googleapis.com/vizzylabs-source/media/7572622784887540999.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7572622784887540999.jpg,1K-10K,diversified,correct
7571372692935429397,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,u better be studying after this 🫩 #college #studymotivation #toxicmotivation #studyhacks #studytok,u better be studying after this 🫩 #college #studymotivation #toxicmotivation #studyhacks #studytok,45,2025-11-11T07:53:05+00:00,9789,706,49,24,140,10.65,True,doseofmado,madi,919,https://www.tiktok.com/@doseofmado/video/7571372692935429397,https://storage.googleapis.com/vizzylabs-source/media/7571372692935429397.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7571372692935429397.jpg,1K-10K,original,correct
7567100131405745428,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,"no more excuses, go study #studytok #university #college","no more excuses, go study #studytok #university #college",65,2025-10-30T19:33:19+00:00,267879,12770,1105,559,2783,243.75,True,jin.yaps,jin.yaps,1093,https://www.tiktok.com/@jin.yaps/video/7567100131405745428,https://storage.googleapis.com/vizzylabs-source/media/7567100131405745428.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7567100131405745428.jpg,100K-1M,diversified,correct
7562628310375714056,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,Toxic studying is the way. #toxicstudymotivation #education #academics #examseason #studytok,Toxic studying is the way. #toxicstudymotivation #education #academics #examseason #studytok,62,2025-10-18T18:20:26+00:00,4824267,945921,2916,54800,178035,233.42,True,studywbec,bec📚,17100,https://www.tiktok.com/@studywbec/video/7562628310375714056,https://storage.googleapis.com/vizzylabs-source/media/7562628310375714056.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7562628310375714056.jpg,1M+,diversified,correct
7567223636252167438,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,the watermelon was buss #study #studywithme #studytok #notetaking #StudyTips,the watermelon was buss #study #studywithme #studytok #notetaking #StudyTips,76,2025-10-31T03:33:00+00:00,1316,171,4,2,11,3.8,False,halliehere_,halliehere_,266,https://www.tiktok.com/@halliehere_/video/7567223636252167438,https://storage.googleapis.com/vizzylabs-source/media/7567223636252167438.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7567223636252167438.jpg,1K-10K,diversified,correct
7566444253887352119,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,No more rotting you have an exam and your life depends on it  #rotting #motivation #turbolearn,No more rotting you have an exam and your life depends on it  #rotting #motivation #turbolearn,55,2025-10-29T01:08:17+00:00,336,17,2,0,2,6.34,False,jessnotesbest,jessnotesbest,47,https://www.tiktok.com/@jessnotesbest/video/7566444253887352119,https://storage.googleapis.com/vizzylabs-source/media/7566444253887352119.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7566444253887352119.jpg,100-1K,diversified,correct
7570937430031748364,you-don't-wanna-study,you don't wanna study?,"A clever reverse-psychology format that hooks procrastinators by directly addressing them. It issues a meta-challenge ('prove it by watching me'), creating an unusually engaging experience that plays on the viewer's own inertia.

Pattern: {""text_overlay_pattern"": ""Text that matches the voiceover, posing a challenge to the viewer (e.g., 'Oh, you don't wanna study right now? Prove it...')."", ""voice_over_pattern"": ""Creator speaks directly to the camera, challenging the viewer to stop scrolling and just watch."", ""visual_pattern"": ""A long, unbroken shot of the creator looking at the camera while performing a simple, mundane task (e.g., eating an apple in silence).""}

Confidence: high",tiktok,"your attention span is cooked, isnt it","your attention span is cooked, isnt it",53,2025-11-10T03:44:11+00:00,13550,1161,75,34,0,90.94,True,syratalkstoomuch,syra | studytok + life hacks,149,https://www.tiktok.com/@syratalkstoomuch/video/7570937430031748364,https://storage.googleapis.com/vizzylabs-source/media/7570937430031748364.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7570937430031748364.jpg,10K-100K,diversified,correct
7571572072594427191,study-exam-break-time's-over,STUDY! EXAM! BREAK TIME'S OVER!,"This format perfectly captures the grueling, repetitive cycle of finals week. The increasing panic in the voice-over and text creates a highly relatable and shareable emotional arc for students, making them feel seen.

Pattern: {""text_overlay_pattern"": ""A sequence of commands and events: 'STUDY!', 'EXAM!', 'BREAK TIME', 'BREAK TIME'S OVER!' repeated with increasing intensity."", ""voice_over_pattern"": ""Creator reads the text overlay, with their tone shifting from determined to exhausted to panicked."", ""visual_pattern"": ""Creator acts out a frantic study session, showing the emotional rollercoaster of the study-exam-break cycle.""}

Confidence: high",tiktok,#studytok #studywithme #studying #studymotivation,#studytok #studywithme #studying #studymotivation,9,2025-11-11T20:47:15+00:00,43829,4055,21,139,501,38.62,True,claryinchicago,clary!,1116,https://www.tiktok.com/@claryinchicago/video/7571572072594427191,https://storage.googleapis.com/vizzylabs-source/media/7571572072594427191.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7571572072594427191.jpg,10K-100K,original,correct
7571522396079787286,study-exam-break-time's-over,STUDY! EXAM! BREAK TIME'S OVER!,"This format perfectly captures the grueling, repetitive cycle of finals week. The increasing panic in the voice-over and text creates a highly relatable and shareable emotional arc for students, making them feel seen.

Pattern: {""text_overlay_pattern"": ""A sequence of commands and events: 'STUDY!', 'EXAM!', 'BREAK TIME', 'BREAK TIME'S OVER!' repeated with increasing intensity."", ""voice_over_pattern"": ""Creator reads the text overlay, with their tone shifting from determined to exhausted to panicked."", ""visual_pattern"": ""Creator acts out a frantic study session, showing the emotional rollercoaster of the study-exam-break cycle.""}

Confidence: high",tiktok,POV Life of a student 🫠 #uni #schule #study #student #studytok,POV Life of a student 🫠 #uni #schule #study #student #studytok,9,2025-11-11T17:33:56+00:00,207901,35342,31,3559,2553,128.65,True,simplymaxs,Max,1616,https://www.tiktok.com/@simplymaxs/video/7571522396079787286,https://storage.googleapis.com/vizzylabs-source/media/7571522396079787286.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7571522396079787286.jpg,100K-1M,diversified,correct
7573670636770413831,study-exam-break-time's-over,STUDY! EXAM! BREAK TIME'S OVER!,"This format perfectly captures the grueling, repetitive cycle of finals week. The increasing panic in the voice-over and text creates a highly relatable and shareable emotional arc for students, making them feel seen.

Pattern: {""text_overlay_pattern"": ""A sequence of commands and events: 'STUDY!', 'EXAM!', 'BREAK TIME', 'BREAK TIME'S OVER!' repeated with increasing intensity."", ""voice_over_pattern"": ""Creator reads the text overlay, with their tone shifting from determined to exhausted to panicked."", ""visual_pattern"": ""Creator acts out a frantic study session, showing the emotional rollercoaster of the study-exam-break cycle.""}

Confidence: high",tiktok,Studying medicine to become the patient 🫠. #studytok #viral #relatable #student #womeninstem,Studying medicine to become the patient 🫠. #studytok #viral #relatable #student #womeninstem,9,2025-11-17T12:30:12+00:00,86243,18550,52,3101,1367,300.5,True,__med_student__,_georgie2_,268,https://www.tiktok.com/@__med_student__/video/7573670636770413831,https://storage.googleapis.com/vizzylabs-source/media/7573670636770413831.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7573670636770413831.jpg,10K-100K,diversified,correct
7572439792856681783,gen-z-is-turning-academic,gen z is turning academic,"A 'hot take' or 'trend announcement' format. The creator makes a bold, declarative statement about a cultural shift in a generation or group, listing specific behaviors as evidence. This is highly viral because it invites agreement, disagreement, and discussion around identity.

Pattern: {""text_overlay_pattern"": ""'it's happening. [group] is turning [new identity/trait].' followed by a list of supporting examples."", ""voice_over_pattern"": ""Typically uses a trending or vibey song that may contrast with the 'academic' or serious nature of the text."", ""visual_pattern"": ""Creator looking at the camera, sometimes lip-syncing, presenting the text as a personal observation or proclamation.""}

Confidence: high",tiktok,finally #studyhacks #studytok #uni #essays ,finally #studyhacks #studytok #uni #essays ,5,2025-11-14T04:54:31+00:00,22845,1541,8,10,41,265.64,True,hadley.craftnote,hadley,86,https://www.tiktok.com/@hadley.craftnote/video/7572439792856681783,https://storage.googleapis.com/vizzylabs-source/media/7572439792856681783.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7572439792856681783.jpg,10K-100K,original,correct
7570883701328874783,gen-z-is-turning-academic,gen z is turning academic,"A 'hot take' or 'trend announcement' format. The creator makes a bold, declarative statement about a cultural shift in a generation or group, listing specific behaviors as evidence. This is highly viral because it invites agreement, disagreement, and discussion around identity.

Pattern: {""text_overlay_pattern"": ""'it's happening. [group] is turning [new identity/trait].' followed by a list of supporting examples."", ""voice_over_pattern"": ""Typically uses a trending or vibey song that may contrast with the 'academic' or serious nature of the text."", ""visual_pattern"": ""Creator looking at the camera, sometimes lip-syncing, presenting the text as a personal observation or proclamation.""}

Confidence: high",tiktok,FALL OUTFITS TOO #university #studytok #studyhacks #college #coconotepartner,FALL OUTFITS TOO #university #studytok #studyhacks #college #coconotepartner,5,2025-11-10T00:15:42+00:00,107051,24174,69,94,927,1.0,False,grace.learns100,grace.learns,473,https://www.tiktok.com/@grace.learns100/video/7570883701328874783,https://storage.googleapis.com/vizzylabs-source/media/7570883701328874783.mp4,https://storage.googleapis.com/vizzylabs-source/thumbnails/7570883701328874783.jpg,100K-1M,diversified,correct
